username,id,date,time,user_id,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,reply_to,retweet_date,score
brookehenderson,683000000000000000,12/31/2015,20:18:58,2927867132,Brooke Henderson,,To my support team! @img and all my sponsors @pingtour @sunice @bmw @golfcanada @rbc @titleist who believed in me early in my career!,"['img', 'pingtour', 'sunice', 'bmw', 'golfcanada', 'rbc', 'titleist']",[],[],0,3,40,[],[],https://twitter.com/BrookeHenderson/status/682732715205095425,False,,0,"[{'user_id': '2927867132', 'username': 'BrookeHenderson'}, {'user_id': '29773272', 'username': 'IMG'}, {'user_id': '51079493', 'username': 'PingTour'}, {'user_id': '132991176', 'username': 'SunIce'}, {'user_id': '1545994664', 'username': 'BMW'}, {'user_id': '25384840', 'username': 'GolfCanada'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '17070013', 'username': 'Titleist'}]",,0.1
kaltire,683000000000000000,12/31/2015,19:10:27,33948710,Kal Tire 🇨🇦,,Glad we could be a part of it! Be safe! @MJWARRIORS @JLB_Electric @yara @greglawrencemla @McDonalds @RBC @your_richardson @Ifrix_Solutions,"['mjwarriors', 'jlb_electric', 'yara', 'mcdonalds', 'rbc', 'ifrix_solutions']",[],[],0,1,1,[],[],https://twitter.com/KalTire/status/682715473411088384,False,,0,"[{'user_id': '33948710', 'username': 'KalTire'}, {'user_id': '52191706', 'username': 'MJWARRIORS'}, {'user_id': '2963808408', 'username': 'JLB_Electric'}, {'user_id': '388856034', 'username': 'yara'}, {'user_id': '71026122', 'username': 'McDonalds'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '1503667464', 'username': 'Ifrix_Solutions'}]",,0.2
mjwarriors,683000000000000000,12/31/2015,19:09:04,52191706,Moose Jaw Warriors,,#NYE2015  thanks to some of our sponsors @JLB_Electric @yara @KalTire @greglawrencemla @McDonalds @RBC @your_richardson  @Ifrix_Solutions,"['jlb_electric', 'yara', 'kaltire', 'mcdonalds', 'rbc', 'ifrix_solutions']",[],[],2,2,4,['#nye2015'],[],https://twitter.com/MJWARRIORS/status/682715122675011585,False,,0,"[{'user_id': '52191706', 'username': 'MJWARRIORS'}, {'user_id': '2963808408', 'username': 'JLB_Electric'}, {'user_id': '388856034', 'username': 'yara'}, {'user_id': '33948710', 'username': 'KalTire'}, {'user_id': '71026122', 'username': 'McDonalds'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '1503667464', 'username': 'Ifrix_Solutions'}]",,0.0
ryanpalmerpga,683000000000000000,12/31/2015,13:00:03,1549669332,Ryan Palmer,,Happy New Year!  @United_Rentals @PGAUnitedRental @JaniKingClean @acersgolf @RBC @GENBAND @CHEPUSA @WheelsUp @Columbia1938,"['united_rentals', 'pgaunitedrental', 'janikingclean', 'acersgolf', 'rbc', 'genband', 'chepusa', 'wheelsup', 'columbia1938']",[],[],0,1,9,[],[],https://twitter.com/RyanPalmerPGA/status/682622259161337857,False,,0,"[{'user_id': '1549669332', 'username': 'RyanPalmerPGA'}, {'user_id': '1105481903476482051', 'username': 'United_Rentals'}, {'user_id': '468449732', 'username': 'PGAUnitedRental'}, {'user_id': '100611009', 'username': 'JaniKingClean'}, {'user_id': '2918488468', 'username': 'acersgolf'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '165896498', 'username': 'GENBAND'}, {'user_id': '773927050063310852', 'username': 'chepusa'}, {'user_id': '1485029462', 'username': 'WheelsUp'}, {'user_id': '284155407', 'username': 'Columbia1938'}]",,0.4
jenbotterill,682000000000000000,12/29/2015,10:49:12,133494590,Jennifer Botterill,,A nice video with #RBC Olympian @CP0031! Let Nothing Get in the Way of Your #Someday  http://bit.ly/1JuKHnA  @RBC,"['cp0031', 'rbc']",['http://bit.ly/1JuKHnA'],[],0,3,6,"['#rbc', '#someday']",[],https://twitter.com/JenBotterill/status/681864554201001984,False,,0,"[{'user_id': '133494590', 'username': 'JenBotterill'}, {'user_id': '587593372', 'username': 'CP0031'}, {'user_id': '14526582', 'username': 'RBC'}]",,0.0
stackhousejohn,682000000000000000,12/28/2015,12:42:32,154497175,john stackhouse,,Les glorieux: @rbc names Carey Price spox for aboriginal youth. Watch @cp0031 explain what clutch means:   https://redlab.wistia.com/medias/l18gauve8z … #canadiens,"['rbc', 'cp0031']",['https://redlab.wistia.com/medias/l18gauve8z'],[],0,0,2,['#canadiens'],[],https://twitter.com/StackhouseJohn/status/681530684641558529,False,,0,"[{'user_id': '154497175', 'username': 'StackhouseJohn'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '587593372', 'username': 'CP0031'}]",,0.0
tpschrisboddy,681000000000000000,12/26/2015,12:51:32,344754757,Chris Boddy,,@RBC @TO_sportsgirl Very cool!,"['rbc', 'to_sportsgirl']",[],[],1,0,1,[],[],https://twitter.com/TPSChrisBoddy/status/680808174518054912,False,,0,"[{'user_id': '344754757', 'username': 'TPSChrisBoddy'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '1852534999', 'username': 'TO_sportsgirl'}]",,0.9
grahamdelaet,680000000000000000,12/24/2015,09:54:29,246565905,Graham DeLaet,,@RBC @HockeyCanada #GoCanadaGo,"['rbc', 'hockeycanada']",[],[],3,1,3,['#gocanadago'],[],https://twitter.com/GrahamDeLaet/status/680038844310274052,False,,0,"[{'user_id': '246565905', 'username': 'GrahamDeLaet'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '28206390', 'username': 'HockeyCanada'}]",,0.0
stackhousejohn,680000000000000000,12/23/2015,10:10:05,154497175,john stackhouse,,#rbc #cnrail lead Cdn biz efforts to help refugees. Will others step up? @globeandmail @RBC @cn_comm  http://www.theglobeandmail.com/report-on-business/canadian-businesses-answer-ottawas-call-for-donations-to-help-refugees/article27916075/ …,"['globeandmail', 'rbc', 'cn_comm']",['http://www.theglobeandmail.com/report-on-business/canadian-businesses-answer-ottawas-call-for-donations-to-help-refugees/article27916075/'],[],0,0,0,"['#rbc', '#cnrail']",[],https://twitter.com/StackhouseJohn/status/679680382569021441,False,,0,"[{'user_id': '154497175', 'username': 'StackhouseJohn'}, {'user_id': '8736882', 'username': 'globeandmail'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '502179284', 'username': 'CN_Comm'}]",,0.0
jimkarygiannis,680000000000000000,12/23/2015,07:10:09,263553593,Jim Karygiannis,,@harjot_167 @CP24 @RBC @KristineHubbard actually the answer to your question is sister,"['harjot_167', 'cp24', 'rbc', 'kristinehubbard']",[],[],1,4,3,[],[],https://twitter.com/jimkarygiannis/status/679635098942193664,False,,0,"[{'user_id': '263553593', 'username': 'jimkarygiannis'}, {'user_id': '3306722081', 'username': 'harjot_167'}, {'user_id': '19636948', 'username': 'CP24'}, {'user_id': '14526582', 'username': 'RBC'}, {'user_id': '326178747', 'username': 'KristineHubbard'}]",,0.2
